datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-14 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 08:00:00,0.0,0.10591175839816977,0.0,0.0,0.0
2024-10-14 09:00:00,0.0,0.3574810505104026,0.0,0.0,0.0
2024-10-14 10:00:00,0.0,-0.4844396665463679,0.0,-0.031114332030095948,0.0
2024-10-14 11:00:00,0.0,0.24911612565606922,0.0,0.0,0.0
2024-10-14 12:00:00,0.0,0.021789196345903816,0.0,0.0,0.0
2024-10-14 13:00:00,0.0,-0.44874893683468386,0.0,0.044610033618517786,0.0
2024-10-14 14:00:00,0.0,-1.3297999903361002,0.0,0.0,0.0
2024-10-14 15:00:00,0.0,-1.8600807874037852,0.0,-0.31999998826247,0.0
2024-10-14 16:00:00,0.0,-2.191520691465037,0.0,-0.45822186778172824,0.0
2024-10-14 17:00:00,0.0,-0.6385198675067527,0.0,-0.22940361450262703,0.0
2024-10-14 18:00:00,0.0,0.18590474797263312,0.0,0.0,0.0
2024-10-14 19:00:00,0.0,0.03385007445252514,0.0,0.0,0.0
2024-10-14 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 08:00:00,0.0,0.1081316932016162,0.04879409896337839,0.0,0.0
2024-10-15 09:00:00,0.0,0.40547061687733676,0.0,0.19101886589237832,0.0
